filename,numberOfTapNotes,numberOfHoldNotes,numberOfSlideNotes,numberOfTouchNotes,numberOfBreakNotes,numberOfExNotes,numberOfTotalNotes,numberOfAllTapNotes,Density,totalPlayerLength,breakScoreValue
000842_00.txt,120,18,5,0,5,0,148,143,1.19,124.52,0.1
000842_01.txt,239,23,13,0,12,0,287,274,2.04,140.52,0.04
000842_02.txt,352,50,29,0,14,0,445,416,3.45,128.95,0.04
000842_03.txt,387,46,75,0,11,0,519,444,4.15,124.95,0.05
000844_00.txt,186,1,4,0,5,0,196,192,1.52,129.01,0.1
000844_01.txt,281,37,11,0,18,0,347,336,2.61,133.01,0.03
000844_02.txt,474,64,34,0,6,0,578,544,4.48,129.01,0.08
000844_03.txt,829,50,40,0,30,0,949,909,5.94,159.86,0.02
000847_00.txt,161,8,7,0,8,0,184,177,1.49,123.24,0.06
000847_01.txt,274,18,10,0,4,0,306,296,2.65,115.46,0.12
000847_02.txt,335,34,32,0,26,0,427,395,3.4,125.51,0.02
000847_03.txt,423,39,96,0,4,0,562,466,5.18,108.57,0.12
000848_00.txt,205,16,4,0,9,0,234,230,1.81,129.45,0.06
000848_01.txt,332,30,21,0,47,0,430,409,2.65,162.18,0.01
000848_02.txt,402,35,73,0,27,0,537,464,4.06,132.36,0.02
000848_03.txt,709,33,120,0,87,0,949,829,7.09,133.82,0.01
000849_00.txt,264,26,8,0,6,0,304,296,2.06,147.27,0.08
000849_01.txt,401,81,31,0,24,0,537,506,2.91,184.36,0.02
000849_02.txt,649,116,45,0,18,0,828,783,5.13,161.45,0.03
000849_03.txt,510,85,184,0,65,0,844,660,5.31,159.07,0.01
000850_00.txt,169,8,4,0,6,0,187,183,1.88,99.6,0.08
000850_01.txt,255,52,15,0,36,0,358,343,3.06,117.15,0.01
000850_02.txt,394,39,86,0,3,0,522,436,5.56,93.9,0.17
000850_03.txt,687,84,51,0,31,0,853,802,9.07,94.09,0.02
000852_00.txt,337,12,1,0,6,0,356,355,2.68,132.84,0.08
000852_01.txt,412,48,13,0,30,0,503,490,3.6,139.53,0.02
000852_02.txt,598,26,120,0,56,0,800,680,5.87,136.19,0.01
000852_03.txt,828,108,123,0,61,0,1120,997,8.43,132.84,0.01
000853_00.txt,142,9,5,0,6,0,162,157,1.51,107.37,0.08
000853_01.txt,248,5,19,0,4,0,276,257,2.43,113.68,0.12
000853_02.txt,384,30,37,0,14,0,465,428,3.96,117.47,0.04
000853_03.txt,540,19,120,0,18,0,697,577,5.31,131.37,0.03
001020_00.txt,101,11,11,0,2,0,125,114,1.05,119.27,0.25
001020_01.txt,326,22,14,0,14,0,376,362,3.08,122.18,0.04
001020_02.txt,390,86,58,0,24,0,558,500,4.57,122.18,0.02
001020_03.txt,641,48,84,0,8,0,781,697,6.32,123.64,0.06
001051_00.txt,112,32,13,0,6,0,163,150,1.04,156.67,0.08
001051_01.txt,313,12,38,0,11,0,374,336,2.39,156.67,0.05
001051_02.txt,416,69,42,0,10,0,537,495,2.49,216.0,0.05
001051_03.txt,744,53,84,0,16,0,897,813,3.51,255.33,0.03
001081_00.txt,140,5,4,0,11,0,160,156,1.33,120.0,0.05
001081_01.txt,232,23,8,0,12,0,275,267,2.29,120.0,0.04
001081_02.txt,365,74,33,0,16,0,488,455,4.08,119.7,0.03
001081_03.txt,389,6,199,0,38,0,632,433,5.27,120.0,0.01
001085_00.txt,212,12,4,0,12,1,240,236,0.6,399.07,0.04
001085_01.txt,380,30,18,0,16,0,444,426,1.06,420.02,0.03
001085_02.txt,559,71,65,0,23,0,718,653,1.73,416.21,0.02
001085_03.txt,847,66,114,0,49,0,1076,962,2.63,409.62,0.01
010125_00.txt,139,0,2,17,2,2,160,141,1.47,109.09,0.25
010125_01.txt,238,5,6,11,4,3,264,247,2.42,109.09,0.12
010125_02.txt,287,40,25,29,10,26,391,337,3.46,113.08,0.05
010125_03.txt,494,32,70,25,11,34,632,537,5.8,108.99,0.05
010145_00.txt,71,1,5,22,1,7,100,73,1.22,82.03,0.5
010145_01.txt,105,15,7,13,2,8,142,122,1.48,95.62,0.25
010145_02.txt,156,49,33,56,4,16,298,209,2.91,102.42,0.12
010145_03.txt,302,21,73,20,10,13,426,333,5.06,84.14,0.05
010146_00.txt,57,16,2,11,2,5,88,75,0.52,168.34,0.25
010146_01.txt,117,14,11,28,9,19,179,140,1.27,141.26,0.06
010146_02.txt,174,97,19,63,10,27,363,281,3.16,114.86,0.05
010146_03.txt,326,35,78,104,33,26,576,394,5.01,114.86,0.02
010181_00.txt,51,18,4,6,3,2,82,72,0.94,87.27,0.17
010181_01.txt,102,18,15,9,4,61,148,124,1.67,88.73,0.12
010181_02.txt,175,31,10,22,5,15,243,211,2.35,103.27,0.1
010181_03.txt,212,18,78,29,14,21,351,244,3.5,100.36,0.04
010188_00.txt,86,12,4,4,6,11,112,104,0.83,135.72,0.08
010188_01.txt,223,22,7,29,5,38,286,250,2.2,129.78,0.1
010188_02.txt,355,45,41,34,23,19,498,423,3.82,130.37,0.02
010188_03.txt,387,63,118,28,22,57,618,472,4.81,128.58,0.02
010191_00.txt,112,0,4,15,2,4,133,114,1.27,104.52,0.25
010191_01.txt,210,19,5,8,4,10,246,233,2.41,102.19,0.12
010191_02.txt,271,33,51,23,18,32,396,322,3.5,113.03,0.03
010191_03.txt,455,47,50,110,3,0,665,505,6.21,107.13,0.17
010193_00.txt,76,8,4,8,6,12,102,90,0.91,112.55,0.08
010193_01.txt,202,16,12,43,7,6,280,225,2.42,115.86,0.07
010193_02.txt,351,59,27,32,11,30,480,421,4.14,115.86,0.05
010193_03.txt,564,24,52,35,31,70,706,619,6.35,111.16,0.02
010202_00.txt,155,19,3,7,25,15,209,199,1.55,135.0,0.02
010202_01.txt,244,14,21,27,16,31,322,274,2.39,135.0,0.03
010202_02.txt,331,42,39,31,41,72,484,414,3.47,139.5,0.01
010202_03.txt,548,30,116,105,57,67,856,635,6.35,134.91,0.01
010256_00.txt,95,2,5,15,2,8,119,99,1.04,114.62,0.25
010256_01.txt,170,14,19,26,8,30,237,192,2.02,117.52,0.06
010256_02.txt,213,50,6,36,8,10,313,271,2.64,118.76,0.06
010256_03.txt,337,32,40,108,4,12,521,373,4.43,117.52,0.12
010288_00.txt,101,5,5,4,7,27,122,113,1.0,121.6,0.07
010288_01.txt,195,21,8,2,16,40,242,232,2.08,116.19,0.03
010288_02.txt,186,23,12,29,30,71,280,239,2.5,111.84,0.02
010288_03.txt,490,24,41,46,19,50,620,533,5.83,106.27,0.03
010301_00.txt,73,9,2,10,5,4,99,87,0.93,106.8,0.1
010301_01.txt,211,12,12,27,11,36,273,234,2.53,108.0,0.05
010301_02.txt,275,92,4,167,6,16,544,373,5.09,106.8,0.08
010301_03.txt,331,29,107,113,10,105,590,370,5.13,114.9,0.05
010319_00.txt,107,14,4,12,6,13,143,127,1.11,128.87,0.08
010319_01.txt,153,24,10,10,14,59,211,191,1.6,132.0,0.04
010319_02.txt,264,38,32,35,8,49,377,310,2.67,141.39,0.06
010319_03.txt,386,55,85,188,5,9,719,446,5.18,138.91,0.1
010363_00.txt,99,7,12,35,5,11,158,111,1.28,123.79,0.1
010363_01.txt,293,29,10,35,17,24,384,339,3.01,127.58,0.03
010363_02.txt,175,56,54,193,5,72,483,236,3.57,135.16,0.1
010363_03.txt,523,21,52,81,99,224,776,643,6.47,120.0,0.01
010420_00.txt,115,32,6,16,2,23,171,149,1.15,148.12,0.25
010420_01.txt,172,56,16,27,4,47,275,232,1.86,148.12,0.12
010420_02.txt,262,77,39,84,59,18,521,398,3.26,159.84,0.01
010420_03.txt,573,83,101,41,27,2,825,683,5.57,148.24,0.02
010536_00.txt,43,7,2,6,2,12,60,52,0.61,99.0,0.25
010536_01.txt,141,13,12,10,8,7,184,162,1.8,102.0,0.06
010536_02.txt,165,46,22,12,12,23,257,223,2.57,100.12,0.04
010536_03.txt,196,42,45,93,8,49,384,246,3.77,101.81,0.06
010552_00.txt,97,12,2,14,3,2,128,112,0.97,132.57,0.17
010552_01.txt,240,36,18,9,8,0,311,284,2.35,132.57,0.06
010552_02.txt,264,75,15,51,53,50,458,392,2.91,157.43,0.01
010552_03.txt,382,75,106,30,18,62,611,475,4.66,131.0,0.03
010560_00.txt,94,2,2,11,2,5,111,98,1.25,88.5,0.25
010560_01.txt,162,28,3,21,10,6,224,200,2.53,88.5,0.05
010560_02.txt,284,24,30,16,10,0,364,318,4.11,88.5,0.05
010560_03.txt,430,27,36,128,7,22,628,464,7.1,88.5,0.07
010572_00.txt,113,9,4,8,11,19,145,133,1.02,142.07,0.05
010572_01.txt,300,26,17,10,30,37,383,356,2.7,142.07,0.02
010572_02.txt,310,67,66,59,28,16,530,405,3.73,142.07,0.02
010572_03.txt,600,73,102,120,42,54,937,715,6.65,140.95,0.01
010593_00.txt,73,9,5,22,6,3,115,88,0.76,152.25,0.08
010593_01.txt,256,33,3,19,2,61,313,291,2.16,144.75,0.25
010593_02.txt,312,42,70,99,18,30,541,372,4.0,135.38,0.03
010593_03.txt,489,58,65,175,19,94,806,566,6.09,132.44,0.03
010602_00.txt,98,20,4,16,4,0,142,122,1.03,137.33,0.12
010602_01.txt,278,17,23,28,11,16,357,306,2.6,137.33,0.05
010602_02.txt,370,62,28,26,7,8,493,439,3.48,141.67,0.07
010602_03.txt,564,106,96,52,33,86,851,703,6.2,137.21,0.02
010615_00.txt,73,9,4,9,2,6,97,84,1.1,88.06,0.25
010615_01.txt,106,16,5,26,2,28,155,124,1.75,88.36,0.25
010615_02.txt,194,33,33,10,14,41,284,241,2.7,105.22,0.04
010615_03.txt,270,18,100,40,20,50,448,308,5.09,88.08,0.03
010641_00.txt,134,15,6,18,4,9,177,153,1.32,134.4,0.12
010641_01.txt,253,21,20,21,24,74,339,298,2.37,142.8,0.02
010641_02.txt,284,64,52,108,18,32,526,366,3.91,134.4,0.03
010641_03.txt,505,98,73,123,19,117,818,622,6.06,135.0,0.03
010665_00.txt,83,39,4,6,7,7,139,129,1.15,120.69,0.07
010665_01.txt,154,26,6,11,26,66,223,206,1.85,120.69,0.02
010665_02.txt,244,63,27,38,10,97,382,317,3.17,120.51,0.05
010665_03.txt,355,53,60,102,42,128,612,450,5.08,120.51,0.01
010668_00.txt,89,1,3,14,1,21,108,91,1.18,91.76,0.5
010668_01.txt,234,13,5,9,7,16,268,254,2.98,90.0,0.07
010668_02.txt,266,17,15,17,12,33,327,295,3.64,89.82,0.04
010668_03.txt,309,29,75,45,7,42,465,345,5.18,89.82,0.07
010690_00.txt,142,20,4,7,6,6,179,168,1.25,142.74,0.08
010690_01.txt,333,13,14,8,4,22,372,350,2.53,147.16,0.12
010690_02.txt,433,40,13,65,8,55,559,481,3.92,142.74,0.06
010690_03.txt,447,57,146,152,16,25,818,520,5.73,142.71,0.03
010702_00.txt,94,17,9,17,2,14,139,113,0.99,140.93,0.25
010702_01.txt,254,33,14,11,14,44,326,301,2.31,140.93,0.04
010702_02.txt,325,40,38,92,22,52,517,387,3.37,153.31,0.02
010702_03.txt,408,22,137,105,14,59,686,444,4.83,141.98,0.04
010706_00.txt,126,2,5,22,2,5,157,130,1.17,134.07,0.25
010706_01.txt,232,30,19,11,10,8,302,272,1.96,153.93,0.05
010706_02.txt,285,50,14,28,8,0,385,343,2.87,134.07,0.06
010706_03.txt,323,15,60,82,6,38,486,344,3.62,134.07,0.08
010734_00.txt,96,17,2,16,5,28,136,118,1.11,123.0,0.1
010734_01.txt,214,28,8,16,25,66,291,267,2.28,127.88,0.02
010734_02.txt,280,36,40,121,50,84,527,366,4.29,122.91,0.01
010734_03.txt,352,44,40,211,46,167,693,442,5.63,123.09,0.01
011001_00.txt,96,10,6,22,2,6,136,108,0.91,148.97,0.25
011001_01.txt,200,21,14,38,8,16,281,229,1.89,148.97,0.06
011001_02.txt,299,47,47,46,4,2,443,350,2.75,161.38,0.12
011001_03.txt,519,39,95,43,2,11,698,560,4.31,161.79,0.25
011002_00.txt,77,6,4,16,1,7,104,84,0.8,130.0,0.5
011002_01.txt,173,15,10,42,11,12,251,199,1.93,130.0,0.05
011002_02.txt,378,83,32,55,9,11,557,470,4.28,130.0,0.06
011002_03.txt,484,53,83,88,10,8,718,547,5.47,131.25,0.05
011002_04.txt,576,68,103,35,9,106,791,653,5.66,139.79,0.06
011003_00.txt,119,19,4,11,7,11,160,145,1.06,150.67,0.07
011003_01.txt,256,23,20,12,9,36,320,288,1.71,187.08,0.06
011003_02.txt,349,69,44,61,10,55,533,428,3.59,148.31,0.05
011003_03.txt,391,44,130,68,10,125,643,445,4.35,147.98,0.05
011004_00.txt,152,8,4,13,3,6,180,163,1.36,131.89,0.17
011004_01.txt,280,44,8,13,5,13,350,329,2.65,131.89,0.1
011004_02.txt,474,57,19,43,27,53,620,558,4.19,148.11,0.02
011004_03.txt,580,35,107,114,32,70,868,647,5.86,148.11,0.02
011004_04.txt,516,73,79,43,39,215,750,628,5.38,139.46,0.01
011005_00.txt,131,13,4,14,3,10,165,147,1.26,131.43,0.17
011005_01.txt,250,31,13,26,2,29,322,283,2.45,131.43,0.25
011005_02.txt,391,89,10,60,11,92,561,491,4.21,133.14,0.05
011005_03.txt,577,67,79,148,6,32,877,650,6.67,131.43,0.08
011005_04.txt,591,71,123,100,44,46,929,706,7.07,131.43,0.01
011006_00.txt,88,7,1,13,2,8,111,97,0.85,130.29,0.25
011006_01.txt,244,20,11,20,2,18,297,266,2.28,130.29,0.25
011006_02.txt,258,71,13,64,27,55,433,356,3.44,125.83,0.02
011006_03.txt,581,53,114,109,18,20,875,652,6.95,125.83,0.03
011007_00.txt,118,14,3,9,4,3,148,136,1.07,138.88,0.12
011007_01.txt,244,35,12,19,5,16,315,284,2.21,142.58,0.1
011007_02.txt,397,57,9,34,26,125,523,480,3.74,139.72,0.02
011007_03.txt,626,19,99,124,18,100,886,663,6.39,138.62,0.03
011007_04.txt,582,121,110,122,53,81,988,756,7.13,138.64,0.01
011008_00.txt,120,5,7,9,2,6,143,127,0.91,157.24,0.25
011008_01.txt,292,3,16,36,16,16,363,311,2.05,176.69,0.03
011008_02.txt,292,57,29,42,7,36,427,356,2.35,182.07,0.07
011008_03.txt,593,64,73,78,24,78,832,681,4.57,182.07,0.02
011009_00.txt,100,9,5,10,2,6,126,111,0.89,141.12,0.25
011009_01.txt,180,37,13,26,12,12,268,229,1.84,145.86,0.04
011009_02.txt,303,29,27,25,5,20,389,337,2.64,147.44,0.1
011009_03.txt,334,58,57,83,25,45,557,417,3.79,146.8,0.02
011010_00.txt,105,9,5,6,5,7,130,119,0.84,154.67,0.1
011010_01.txt,155,27,18,27,4,35,231,186,1.51,152.89,0.12
011010_02.txt,188,48,24,30,19,61,309,255,1.44,214.67,0.03
011010_03.txt,278,53,73,92,8,14,504,339,2.84,177.78,0.06
011014_00.txt,89,20,4,8,9,53,130,118,0.91,142.09,0.06
011014_01.txt,129,55,8,24,11,74,227,195,1.54,147.24,0.05
011014_02.txt,247,49,30,44,52,11,422,348,2.84,148.52,0.01
011014_03.txt,342,18,96,77,36,106,569,396,3.64,156.24,0.01
011015_00.txt,118,19,5,12,4,35,158,141,1.29,122.45,0.12
011015_01.txt,236,28,11,9,6,50,290,270,2.27,127.96,0.08
011015_02.txt,323,31,35,89,18,192,496,372,4.05,122.45,0.03
011015_03.txt,500,51,62,56,35,24,704,586,5.69,123.67,0.01
011016_00.txt,109,27,10,12,2,8,160,138,1.15,138.57,0.25
011016_01.txt,193,59,10,17,5,91,284,257,1.71,166.43,0.1
011016_02.txt,264,75,46,59,22,100,466,361,3.42,136.43,0.02
011016_03.txt,633,44,96,50,16,40,839,693,5.99,140.09,0.03
011017_00.txt,119,7,6,14,9,14,155,135,1.12,137.78,0.06
011017_01.txt,175,39,11,43,10,74,278,224,1.94,143.33,0.05
011017_02.txt,338,35,32,74,25,59,504,398,2.6,194.07,0.02
011017_03.txt,322,68,96,191,42,152,719,432,4.41,162.96,0.01
011018_00.txt,118,16,7,6,2,16,149,136,1.11,134.26,0.25
011018_01.txt,196,51,16,12,6,54,281,253,1.99,141.39,0.08
011018_02.txt,289,124,25,32,28,126,498,441,3.61,137.82,0.02
011018_03.txt,704,20,153,90,20,20,987,744,7.35,134.29,0.03
011018_04.txt,665,40,151,26,65,57,947,770,7.04,134.48,0.01
011019_00.txt,129,15,4,14,9,14,171,153,1.28,133.44,0.06
011019_01.txt,247,31,14,36,4,30,332,282,2.24,148.52,0.12
011019_02.txt,325,35,31,47,26,44,464,386,3.5,132.62,0.02
011019_03.txt,416,29,93,74,40,95,652,485,4.91,132.7,0.01
011020_00.txt,149,9,4,7,6,20,175,164,1.37,128.0,0.08
011020_01.txt,205,20,22,25,17,19,289,242,2.42,119.27,0.03
011020_02.txt,329,69,33,44,44,34,519,442,4.39,118.18,0.01
011020_03.txt,649,13,25,147,17,19,851,679,6.97,122.18,0.03
011021_00.txt,129,13,5,16,10,11,173,152,1.29,133.89,0.05
011021_01.txt,201,17,10,40,6,32,274,224,2.05,133.89,0.08
011021_02.txt,342,34,32,54,4,84,466,380,3.27,142.58,0.12
011021_03.txt,307,69,63,102,13,107,554,389,3.8,145.89,0.04
011022_00.txt,93,13,4,14,3,35,127,109,1.04,122.4,0.17
011022_01.txt,225,41,15,16,8,33,305,274,2.49,122.4,0.06
011022_02.txt,291,70,32,150,19,54,562,380,4.56,123.3,0.03
011022_03.txt,431,31,63,155,28,163,708,490,5.42,130.55,0.02
011023_00.txt,140,10,4,13,8,29,175,158,1.31,133.95,0.06
011023_01.txt,301,24,14,32,23,52,394,348,2.94,133.95,0.02
011023_02.txt,336,122,70,42,66,93,636,524,4.66,136.47,0.01
011023_03.txt,518,17,130,276,22,45,963,557,7.06,136.47,0.02
011023_04.txt,714,80,112,43,63,0,1012,857,7.61,133.0,0.01
011024_00.txt,101,16,10,10,9,17,146,126,1.21,120.37,0.06
011024_01.txt,156,44,13,30,22,18,265,222,2.2,120.37,0.02
011024_02.txt,338,42,45,39,29,4,493,409,4.08,120.92,0.02
011024_03.txt,519,40,61,21,12,12,653,571,5.4,120.83,0.04
011025_00.txt,89,34,16,13,6,10,158,129,1.09,145.33,0.08
011025_01.txt,251,43,15,21,8,21,338,302,2.19,154.67,0.06
011025_02.txt,364,65,42,30,18,53,519,447,3.11,166.67,0.03
011025_03.txt,666,58,73,44,43,51,884,767,5.72,154.67,0.01
011026_00.txt,173,39,9,18,9,10,248,221,1.72,144.0,0.06
011026_01.txt,267,28,14,20,13,26,342,308,2.31,148.12,0.04
011026_02.txt,436,76,49,43,22,39,626,534,4.5,139.12,0.02
011026_03.txt,738,96,43,144,33,61,1054,867,7.4,142.5,0.02
011027_00.txt,213,39,6,40,6,6,304,258,2.26,134.41,0.08
011027_01.txt,244,30,14,26,23,49,337,297,2.34,144.32,0.02
011027_02.txt,428,37,34,89,51,117,639,516,4.54,140.9,0.01
011027_03.txt,713,54,78,106,26,109,977,793,6.98,140.02,0.02
011028_00.txt,94,26,5,43,4,33,172,124,0.95,181.38,0.12
011028_01.txt,187,55,6,44,4,33,296,246,1.8,164.77,0.12
011028_02.txt,321,134,71,47,35,6,608,490,4.05,150.0,0.01
011028_03.txt,611,65,77,124,19,47,896,695,5.99,149.54,0.03
011029_00.txt,145,30,6,20,8,2,209,183,1.59,131.32,0.06
011029_01.txt,158,28,21,27,10,81,244,196,1.65,148.3,0.05
011029_02.txt,419,70,55,65,24,77,633,513,3.4,186.37,0.02
011029_03.txt,741,45,68,50,31,86,935,817,5.9,158.35,0.02
011030_00.txt,124,20,8,16,3,4,171,147,1.17,146.65,0.17
011030_01.txt,229,51,7,25,9,21,321,289,2.03,158.14,0.06
011030_02.txt,389,83,67,18,20,54,577,492,3.65,158.3,0.03
011030_03.txt,595,62,106,133,18,94,914,675,6.24,146.49,0.03
011031_00.txt,150,14,3,12,7,10,186,171,1.31,141.71,0.07
011031_01.txt,255,29,19,13,6,43,322,290,2.27,141.71,0.08
011031_02.txt,399,56,40,15,13,105,523,468,3.6,145.14,0.04
011031_03.txt,596,33,134,50,35,109,848,664,5.68,149.22,0.01
011032_00.txt,127,3,9,22,8,5,169,138,1.34,126.32,0.06
011032_01.txt,264,47,5,1,20,26,337,331,2.67,126.32,0.03
011032_02.txt,281,81,28,70,28,35,488,390,3.89,125.29,0.02
011032_03.txt,431,74,64,88,57,68,714,562,4.89,145.89,0.01
011034_00.txt,94,7,2,6,6,10,115,107,1.07,107.29,0.08
011034_01.txt,226,12,7,18,14,11,277,252,2.6,106.59,0.04
011034_02.txt,275,23,50,14,21,32,383,319,3.57,107.29,0.02
011034_03.txt,350,33,65,44,44,8,536,427,4.82,111.18,0.01
011037_00.txt,83,2,1,9,4,13,99,89,0.9,109.57,0.12
011037_01.txt,155,17,9,13,13,10,207,185,1.92,107.83,0.04
011037_02.txt,178,38,16,49,20,22,301,236,2.79,107.83,0.03
011037_03.txt,401,34,30,44,23,31,532,458,4.93,107.83,0.02
011043_00.txt,99,10,7,13,4,4,133,113,0.84,157.79,0.12
011043_01.txt,218,24,8,23,5,24,278,247,1.76,157.79,0.1
011043_02.txt,325,49,39,27,14,43,454,388,2.8,162.02,0.04
011043_03.txt,360,59,92,31,5,44,547,424,3.47,157.79,0.1
011044_00.txt,82,5,7,11,3,3,108,90,0.77,140.57,0.17
011044_01.txt,198,18,8,24,4,14,252,220,1.73,145.71,0.12
011044_02.txt,285,52,29,39,6,6,411,343,2.89,142.29,0.08
011044_03.txt,412,20,78,32,3,28,545,435,3.83,142.29,0.17
011046_00.txt,64,7,4,12,4,4,91,75,0.84,108.0,0.12
011046_01.txt,214,13,12,10,6,2,255,233,2.25,113.1,0.08
011046_02.txt,335,46,10,21,8,30,420,389,3.7,113.55,0.06
011046_03.txt,395,43,91,10,18,28,557,456,4.91,113.55,0.03
011048_00.txt,109,5,6,23,6,15,149,120,1.08,137.33,0.08
011048_01.txt,261,29,14,10,6,4,320,296,2.2,145.33,0.08
011048_02.txt,351,47,27,53,35,35,513,433,3.56,144.0,0.01
011048_03.txt,448,33,47,127,30,121,685,511,4.85,141.33,0.02
011049_00.txt,127,5,2,17,4,0,155,136,1.12,138.35,0.12
011049_01.txt,161,20,11,35,14,65,241,195,1.74,138.35,0.04
011049_02.txt,270,48,20,53,14,90,405,332,2.93,138.35,0.04
011049_03.txt,371,47,155,92,16,33,681,434,4.96,137.21,0.03
011050_00.txt,55,11,3,16,1,4,86,67,0.74,116.21,0.5
011050_01.txt,220,7,22,23,6,6,278,233,1.98,140.21,0.08
011050_02.txt,236,52,16,35,27,15,366,315,2.97,123.16,0.02
011050_03.txt,360,67,68,32,22,48,549,449,4.53,121.26,0.02
011051_00.txt,78,18,1,16,3,0,116,99,0.74,157.33,0.17
011051_01.txt,184,29,9,35,9,5,266,222,1.53,173.33,0.06
011051_02.txt,279,36,37,80,2,6,434,317,2.23,194.67,0.25
011051_03.txt,348,53,66,114,5,16,586,406,3.79,154.67,0.1
011052_00.txt,114,6,2,4,4,15,130,124,0.93,140.4,0.12
011052_01.txt,253,16,6,13,10,71,298,279,2.12,140.4,0.05
011052_02.txt,424,49,23,42,41,34,579,514,4.02,144.0,0.01
011052_03.txt,474,17,137,128,11,94,767,502,5.5,139.5,0.05
011058_00.txt,58,20,6,28,4,37,116,82,0.82,141.27,0.12
011058_01.txt,143,32,13,11,16,101,215,191,1.45,148.09,0.03
011058_02.txt,385,68,37,56,30,128,576,483,3.72,154.91,0.02
011058_03.txt,422,112,76,155,11,36,776,545,5.26,147.48,0.05
011059_00.txt,94,16,2,8,4,28,124,114,0.95,130.15,0.12
011059_01.txt,158,22,18,15,12,69,225,192,1.69,132.92,0.04
011059_02.txt,381,81,22,30,8,65,522,470,4.02,130.0,0.06
011059_03.txt,448,74,65,47,30,60,664,552,4.99,133.08,0.02
011060_00.txt,126,16,1,6,3,18,152,145,1.06,144.0,0.17
011060_01.txt,218,11,6,18,4,74,257,233,1.79,143.5,0.12
011060_02.txt,318,79,46,82,10,126,535,407,3.59,149.0,0.05
011060_03.txt,551,59,69,95,4,12,778,614,5.39,144.38,0.12
011061_00.txt,78,12,8,15,4,8,117,94,0.84,138.95,0.12
011061_01.txt,147,17,10,30,12,73,216,176,1.46,148.42,0.04
011061_02.txt,304,30,39,26,10,80,409,344,2.5,163.58,0.05
011061_03.txt,405,45,86,66,8,51,610,458,4.39,138.95,0.06
011062_00.txt,56,17,2,6,2,17,83,75,0.93,89.3,0.25
011062_01.txt,133,12,8,12,5,48,170,150,1.75,96.98,0.1
011062_02.txt,193,26,45,22,18,58,304,237,3.16,96.28,0.03
011062_03.txt,277,44,68,33,15,18,437,336,4.83,90.52,0.03
011063_00.txt,109,11,2,10,10,29,142,130,1.12,127.17,0.05
011063_01.txt,134,24,6,8,14,90,186,172,1.39,133.79,0.04
011063_02.txt,243,50,16,21,12,21,342,305,2.59,132.14,0.04
011063_03.txt,337,65,81,38,10,19,531,412,4.13,128.52,0.05
011064_00.txt,149,13,4,17,5,8,188,167,1.34,140.11,0.1
011064_01.txt,199,14,7,50,20,68,290,233,2.07,140.11,0.03
011064_02.txt,335,83,39,84,25,7,566,443,3.58,158.27,0.02
011064_03.txt,509,25,98,66,33,135,731,567,5.22,140.11,0.02
011065_00.txt,117,15,6,18,2,6,158,134,1.3,121.93,0.25
011065_01.txt,183,18,9,29,20,96,259,221,2.15,120.64,0.03
011065_02.txt,312,37,47,16,10,92,422,359,2.52,167.33,0.05
011065_03.txt,647,53,33,114,50,132,897,750,7.44,120.64,0.01
011066_00.txt,94,10,2,10,5,25,121,109,1.07,112.8,0.1
011066_01.txt,166,32,12,16,14,74,240,212,2.09,114.6,0.04
011066_02.txt,224,74,40,16,20,14,374,318,3.35,111.6,0.03
011066_03.txt,408,55,80,9,27,90,579,490,5.1,113.55,0.02
011067_00.txt,89,11,3,8,4,8,115,104,0.9,128.44,0.12
011067_01.txt,131,20,9,11,20,57,191,171,1.5,127.5,0.03
011067_02.txt,97,56,33,40,10,86,236,163,1.77,133.12,0.05
011067_03.txt,482,44,77,15,14,41,632,540,4.52,139.8,0.04
011069_00.txt,136,18,2,8,5,15,169,159,1.21,139.2,0.1
011069_01.txt,187,44,4,19,20,56,274,251,1.9,144.0,0.03
011069_02.txt,333,39,48,24,16,40,460,388,3.3,139.2,0.03
011069_03.txt,445,28,108,98,13,21,692,486,4.97,139.2,0.04
011070_00.txt,74,19,2,25,5,11,125,98,0.89,141.18,0.1
011070_01.txt,142,32,14,28,8,86,224,182,1.6,139.76,0.06
011070_02.txt,234,67,40,31,8,49,380,309,2.66,142.94,0.06
011070_03.txt,571,17,97,66,13,37,764,601,5.4,141.53,0.04
011073_00.txt,130,10,3,8,9,15,160,149,1.12,142.5,0.06
011073_01.txt,182,22,14,15,12,70,245,216,1.67,146.91,0.04
011073_02.txt,273,80,59,51,23,74,486,376,3.4,142.94,0.02
011073_03.txt,311,52,115,97,11,40,586,374,3.58,163.68,0.05
011075_00.txt,134,31,2,28,16,12,211,181,1.57,134.28,0.03
011075_01.txt,214,18,14,61,21,16,328,253,2.4,136.38,0.02
011075_02.txt,359,20,20,54,33,98,486,412,3.62,134.39,0.02
011075_03.txt,400,34,114,140,55,57,743,489,4.95,150.21,0.01
011077_00.txt,46,5,6,6,6,23,69,57,0.63,109.67,0.08
011077_01.txt,197,10,5,7,22,12,241,229,2.72,88.67,0.02
011077_02.txt,191,52,10,23,15,24,291,258,3.25,89.67,0.03
011077_03.txt,222,68,58,28,14,49,390,304,4.4,88.67,0.04
011078_00.txt,103,5,2,18,2,18,130,110,0.99,131.61,0.25
011078_01.txt,94,15,9,21,6,38,145,115,1.1,131.61,0.08
011078_02.txt,99,23,50,46,6,33,224,128,1.7,131.61,0.08
